student_id,gender,study_time_hours,attendance_percent,sleep_hours,parental_education,internet_access,extracurricular_activities,part_time_job,previous_grade,final_exam_score,final_grade,at_risk,academic_level,attendance_risk_level,sleep_deviation,deviation_bin,high_workload_low_sleep,engagement_score
755,Female,3.1,86.6,7.8,Bachelors,Yes,No,No,85.0,84.6,B,0,excellent,Healthy,0.2999999999999998,0.0,0,0.3485483620555814
756,Female,5.6,85.5,4.2,Bachelors,Yes,Yes,Yes,57.3,89.8,B,0,excellent,Healthy,3.3,3.0,1,0.783418723800652
757,Female,3.3,86.7,6.7,Bachelors,Yes,No,No,82.9,90.3,A,0,excellent,Healthy,0.7999999999999998,1.0,0,0.3580577550069865
758,Male,3.7,87.4,6.1,Bachelors,Yes,Yes,Yes,82.6,82.5,B,0,excellent,Healthy,1.4000000000000004,1.0,1,0.7140971898773483
759,Male,3.2,82.8,7.3,High School,Yes,Yes,No,80.4,84.5,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.6582440614811365
760,Male,3.5,99.9,7.4,Bachelors,No,Yes,Yes,69.8,72.1,C,0,average,Healthy,0.09999999999999964,0.0,0,0.7975081509082441
761,Female,1.9,69.0,6.0,High School,Yes,No,Yes,34.5,53.2,F,1,poor,Moderate,1.5,2.0,1,0.16612327278372926
762,Female,1.3,76.7,5.9,Masters,No,Yes,Yes,62.3,74.0,C,0,average,Healthy,1.5999999999999996,2.0,1,0.52992547741034
763,Male,5.9,84.0,6.7,High School,Yes,No,No,62.5,96.8,A,0,excellent,Healthy,0.7999999999999998,1.0,0,0.45218133830150603
764,Female,2.2,68.6,5.7,High School,Yes,Yes,No,58.3,81.2,B,0,excellent,Moderate,1.7999999999999998,2.0,0,0.50966464834653
765,Male,2.0,83.2,7.8,Bachelors,Yes,Yes,No,71.5,85.4,B,0,excellent,Healthy,0.2999999999999998,0.0,0,0.6085623350411428
766,Male,0.5,100.0,6.4,Masters,Yes,Yes,No,65.0,81.1,B,0,excellent,Healthy,1.0999999999999996,1.0,0,0.6666666666666666
767,Male,2.5,85.2,3.3,Bachelors,Yes,No,No,60.1,83.9,B,0,excellent,Healthy,4.2,4.0,0,0.31190808880608606
768,Female,1.5,87.3,6.4,High School,Yes,Yes,Yes,57.3,71.2,C,0,average,Healthy,1.0999999999999996,1.0,1,0.6168684986803291
769,Female,6.0,72.4,5.6,Bachelors,Yes,No,No,61.4,85.5,B,0,excellent,Moderate,1.9000000000000004,2.0,0,0.37102158049992245
770,Male,5.0,78.8,4.8,High School,Yes,No,No,83.5,98.4,A,0,excellent,Healthy,2.7,3.0,0,0.3743595714951094
771,Male,2.5,81.2,5.3,,Yes,No,No,62.1,82.6,B,0,excellent,Healthy,2.2,2.0,0,0.2824095637323398
772,Male,6.9,81.8,6.9,,Yes,Yes,Yes,63.8,91.6,A,0,excellent,Healthy,0.5999999999999996,1.0,1,0.8131501319670859
773,Male,5.0,97.8,8.4,Bachelors,Yes,No,No,64.5,91.3,A,0,excellent,Healthy,0.9000000000000004,1.0,0,0.5144775655954045
774,Female,3.0,90.6,7.2,High School,Yes,No,Yes,74.1,84.3,B,0,excellent,Healthy,0.2999999999999998,0.0,0,0.373660922217047
775,Female,0.5,73.9,6.1,Masters,Yes,Yes,No,75.5,74.6,C,0,average,Moderate,1.4000000000000004,1.0,0,0.47418879056047203
776,Male,6.9,87.5,7.3,High School,Yes,No,Yes,33.5,88.6,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.5218521968638411
777,Male,1.4,90.0,6.2,Bachelors,Yes,Yes,No,82.3,73.6,C,0,average,Healthy,1.2999999999999998,1.0,0,0.6323940381928272
778,Female,1.0,96.4,6.0,High School,Yes,Yes,No,87.2,95.8,A,0,excellent,Healthy,1.5,2.0,0,0.6620478186616986
779,Female,5.0,100.0,5.4,,Yes,Yes,No,57.4,87.1,B,0,excellent,Healthy,2.0999999999999996,2.0,0,0.8640350877192983
780,Male,7.2,74.8,4.7,High School,Yes,Yes,No,58.3,89.9,B,0,excellent,Moderate,2.8,3.0,0,0.774685607824872
781,Male,5.6,76.9,6.3,Bachelors,No,Yes,No,64.6,79.1,C,0,average,Healthy,1.2000000000000002,1.0,0,0.7199968948920975
782,Male,4.3,72.4,7.0,Masters,Yes,Yes,No,60.9,97.6,A,0,excellent,Moderate,0.5,0.0,0,0.6297935103244838
783,Female,4.4,82.7,6.7,Bachelors,Yes,No,No,72.7,90.3,A,0,excellent,Healthy,0.7999999999999998,1.0,0,0.376804843968328
784,Female,4.8,89.7,6.3,High School,Yes,Yes,No,46.6,78.1,C,0,average,Healthy,1.2000000000000002,1.0,0,0.77930445582984
785,Female,4.6,94.9,5.7,,Yes,Yes,No,56.6,92.6,A,0,excellent,Healthy,1.7999999999999998,2.0,0,0.808880608601149
786,Male,3.9,84.2,7.5,Bachelors,Yes,Yes,Yes,88.5,97.0,A,0,excellent,Healthy,0.0,0.0,0,0.6992702996429125
787,Male,3.7,81.8,5.2,Bachelors,Yes,No,No,58.9,77.0,C,0,average,Healthy,2.3,2.0,0,0.33946592144077004
788,Female,3.4,86.5,7.7,High School,Yes,No,No,84.9,96.8,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.3609687936655799
789,Female,2.4,76.6,5.6,Bachelors,Yes,No,No,74.3,72.1,C,0,average,Healthy,1.9000000000000004,2.0,0,0.24410029498525074
790,Male,3.1,100.0,5.9,Bachelors,Yes,No,No,48.3,75.4,C,0,average,Healthy,1.5999999999999996,2.0,0,0.4473684210526316
791,Female,1.0,68.9,5.0,High School,Yes,Yes,No,77.6,57.6,F,1,poor,Moderate,2.5,2.0,0,0.45924545877969264
792,Female,3.4,86.8,6.2,High School,No,No,Yes,68.6,67.6,D,1,average,Healthy,1.2999999999999998,1.0,1,0.36318118304611086
793,Male,2.0,100.0,8.0,Masters,Yes,Yes,Yes,64.5,91.2,A,0,excellent,Healthy,0.5,0.0,0,0.7324561403508772
794,Female,1.8,85.1,7.4,High School,Yes,Yes,Yes,72.9,86.8,B,0,excellent,Healthy,0.09999999999999964,0.0,0,0.6138022046266107
795,Male,3.8,83.1,8.0,High School,Yes,No,No,75.7,89.5,B,0,excellent,Healthy,0.5,0.0,0,0.3534389070020183
796,Male,5.6,81.4,7.4,Bachelors,Yes,Yes,No,78.5,100.0,A,0,excellent,Healthy,0.09999999999999964,0.0,0,0.7531827356000621
797,Male,4.9,83.2,5.5,Masters,Yes,No,No,84.1,93.4,A,0,excellent,Healthy,2.0,2.0,0,0.40242198416394975
798,Male,1.1,98.7,6.4,High School,Yes,No,No,74.9,78.7,C,0,average,Healthy,1.0999999999999996,1.0,0,0.35006210215804995
799,Male,2.0,62.9,5.9,Bachelors,Yes,Yes,Yes,53.5,60.8,D,1,average,Moderate,1.5999999999999996,2.0,1,0.4588573202918802
800,Male,4.9,100.0,8.4,High School,Yes,Yes,No,64.3,96.1,A,0,excellent,Healthy,0.9000000000000004,1.0,0,0.8596491228070176
801,Male,2.0,70.8,5.4,High School,Yes,Yes,No,100.0,83.0,B,0,excellent,Moderate,2.0999999999999996,2.0,0,0.5171169073125291
802,Female,3.2,82.3,7.9,High School,Yes,No,No,78.7,94.0,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.3212234125135849
803,Male,4.3,80.7,7.9,Masters,Yes,No,No,98.4,100.0,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.3576696165191741
804,Male,2.0,90.9,9.0,High School,Yes,Yes,No,86.7,94.6,A,0,excellent,Healthy,1.5,2.0,0,0.6653469958081044
805,Female,3.7,69.0,6.3,High School,Yes,Yes,No,72.9,87.7,B,0,excellent,Moderate,1.2000000000000002,1.0,0,0.5784039745381152
806,Female,1.5,89.6,7.7,Bachelors,Yes,No,No,73.6,82.1,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.30049681726439986
807,Female,2.6,100.0,9.5,Masters,Yes,No,Yes,69.6,80.1,B,0,excellent,Healthy,2.0,2.0,0,0.4254385964912281
808,Male,4.0,71.4,6.1,High School,No,Yes,Yes,49.1,57.8,F,1,poor,Moderate,1.4000000000000004,1.0,1,0.6092609843192052
809,Female,1.1,86.9,5.0,Bachelors,Yes,Yes,No,70.2,74.3,C,0,average,Healthy,2.5,2.0,0,0.5963747865238318
810,Male,4.2,78.4,4.5,High School,No,No,No,84.5,82.5,B,0,excellent,Healthy,3.0,3.0,0,0.3363219996894893
811,Male,3.5,89.3,7.7,Bachelors,Yes,Yes,No,62.8,85.9,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.7193370594628163
812,Male,4.3,85.2,4.5,Bachelors,Yes,Yes,No,74.9,88.4,B,0,excellent,Healthy,3.0,3.0,0,0.724188790560472
813,Male,3.8,78.6,6.4,Bachelors,Yes,No,No,80.2,100.0,A,0,excellent,Healthy,1.0999999999999996,1.0,0,0.3202530662940537
814,Female,5.5,89.9,7.3,High School,No,No,Yes,59.1,75.6,C,0,average,Healthy,0.20000000000000018,0.0,0,0.47814780313615907
815,Female,3.7,100.0,7.0,High School,Yes,Yes,No,64.6,78.0,C,0,average,Healthy,0.5,0.0,0,0.8070175438596491
816,Male,2.9,83.1,7.3,High School,Yes,Yes,No,57.8,80.0,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.6472985561248253
817,Male,3.7,92.2,7.1,Bachelors,Yes,Yes,Yes,60.1,80.2,B,0,excellent,Healthy,0.40000000000000036,0.0,0,0.7494954199658439
818,Male,4.3,72.1,8.3,High School,Yes,Yes,No,54.5,82.2,B,0,excellent,Moderate,0.8000000000000007,1.0,0,0.6275811209439528
819,Female,3.6,75.4,5.7,Masters,Yes,No,No,59.2,79.6,C,0,average,Healthy,1.7999999999999998,2.0,0,0.28788231641049533
820,Male,3.6,89.7,6.0,,No,Yes,No,87.0,96.3,A,0,excellent,Healthy,1.5,2.0,0,0.7266728768824717
821,Male,2.4,99.8,5.9,,No,No,No,59.0,65.4,D,1,average,Healthy,1.5999999999999996,2.0,0,0.4151917404129793
822,Female,2.5,88.6,7.8,PhD,Yes,No,No,71.5,79.9,C,0,average,Healthy,0.2999999999999998,0.0,0,0.33698183511877033
823,Female,1.4,81.9,7.9,Bachelors,No,Yes,No,64.0,71.6,C,0,average,Healthy,0.40000000000000036,0.0,0,0.572659524918491
824,Male,6.1,85.0,7.3,Masters,Yes,Yes,No,84.1,100.0,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.8016612327278373
825,Female,1.6,72.5,8.2,High School,Yes,Yes,No,85.7,93.9,A,0,excellent,Moderate,0.6999999999999993,1.0,0,0.5121099208197485
826,Female,2.5,91.0,5.4,Bachelors,Yes,No,Yes,80.4,87.5,B,0,excellent,Healthy,2.0999999999999996,2.0,1,0.35468095016301815
827,Male,2.4,93.8,8.8,Bachelors,Yes,No,No,73.7,86.3,B,0,excellent,Healthy,1.3000000000000007,1.0,0,0.37094395280235987
828,Female,4.8,80.5,8.6,Bachelors,No,Yes,Yes,67.2,77.6,C,0,average,Healthy,1.0999999999999996,1.0,0,0.7114578481602236
829,Male,3.1,80.3,7.7,Masters,Yes,No,Yes,55.7,70.2,C,0,average,Healthy,0.20000000000000018,0.0,0,0.30208818506443097
830,Female,5.4,87.7,8.9,High School,Yes,No,No,93.3,100.0,A,0,excellent,Healthy,1.4000000000000004,1.0,0,0.4575376494333179
831,Male,2.5,80.6,4.8,High School,Yes,No,Yes,60.9,73.5,C,0,average,Healthy,2.7,3.0,1,0.2779847849712777
832,Male,3.9,84.3,6.2,,Yes,Yes,No,78.0,91.2,A,0,excellent,Healthy,1.2999999999999998,1.0,0,0.7000077627697562
833,Male,2.2,100.0,5.9,High School,Yes,Yes,Yes,82.7,78.1,C,0,average,Healthy,1.5999999999999996,2.0,1,0.7412280701754387
834,Female,6.7,82.5,7.7,Bachelors,No,No,No,63.3,89.0,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.4762071106970967
835,Male,1.7,81.4,5.5,,Yes,Yes,Yes,82.5,82.0,B,0,excellent,Healthy,2.0,2.0,1,0.5821301040211148
836,Female,4.0,78.5,7.7,Bachelors,Yes,Yes,Yes,79.2,89.5,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.6616208663251048
837,Male,4.5,92.4,8.4,Bachelors,Yes,Yes,Yes,90.7,100.0,A,0,excellent,Healthy,0.9000000000000004,1.0,0,0.7860580655177768
838,Male,4.1,83.2,7.6,High School,Yes,Yes,No,64.4,88.7,B,0,excellent,Healthy,0.09999999999999964,0.0,0,0.7006675981990375
839,Female,3.2,78.5,7.1,High School,Yes,Yes,No,54.6,86.0,B,0,excellent,Healthy,0.40000000000000036,0.0,0,0.6265331470268592
840,Male,3.3,98.2,5.6,PhD,Yes,No,Yes,63.9,82.9,B,0,excellent,Healthy,1.9000000000000004,2.0,1,0.44286601459400715
841,Male,3.6,99.2,5.8,Bachelors,Yes,Yes,No,72.5,88.6,B,0,excellent,Healthy,1.7000000000000002,2.0,0,0.7967318739326191
842,Female,3.3,79.0,8.3,Bachelors,Yes,Yes,No,70.7,79.2,C,0,average,Healthy,0.8000000000000007,1.0,0,0.6346064275733582
843,Male,4.9,66.3,7.7,High School,Yes,No,No,65.3,85.1,B,0,excellent,Moderate,0.20000000000000018,0.0,0,0.2777907157273715
844,Male,6.8,95.1,6.8,High School,Yes,Yes,No,47.1,80.2,B,0,excellent,Healthy,0.7000000000000002,1.0,0,0.9068467629250115
845,Male,2.7,78.2,6.3,,Yes,Yes,No,75.6,80.2,B,0,excellent,Healthy,1.2000000000000002,1.0,0,0.6023909330849248
846,Male,1.4,92.9,4.4,Bachelors,Yes,No,Yes,93.7,80.3,B,0,excellent,Healthy,3.0999999999999996,3.0,1,0.32044713553796
847,Female,3.4,65.3,5.5,Bachelors,Yes,No,No,75.6,69.8,D,1,average,Moderate,2.0,2.0,0,0.2046266107747244
848,Female,7.4,93.9,9.1,High School,No,No,No,77.3,100.0,A,0,excellent,Healthy,1.5999999999999996,2.0,0,0.5909796615432387
849,Male,2.3,72.9,5.3,Masters,Yes,No,No,76.9,80.8,B,0,excellent,Moderate,2.2,2.0,0,0.21242819437975477
850,Female,6.0,92.3,7.0,,Yes,Yes,Yes,74.8,100.0,A,0,excellent,Healthy,0.5,0.0,0,0.8511100760751437
851,Male,6.0,85.1,8.0,Bachelors,Yes,No,Yes,81.2,99.5,A,0,excellent,Healthy,0.5,0.0,0,0.46467939760906685
852,Female,2.7,75.5,5.3,High School,Yes,Yes,No,74.7,80.7,B,0,excellent,Healthy,2.2,2.0,0,0.5824794286601459
853,Male,4.4,80.9,7.0,Bachelors,Yes,No,No,66.2,86.6,B,0,excellent,Healthy,0.5,0.0,0,0.3635305076851421
854,Male,5.9,91.9,7.9,Masters,No,Yes,No,60.4,98.8,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.8437742586554884
855,Male,2.9,86.1,6.8,Bachelors,Yes,No,No,67.0,81.9,B,0,excellent,Healthy,0.7000000000000002,1.0,0,0.3360891165968017
856,Male,3.2,90.8,10.0,PhD,Yes,No,Yes,73.8,79.0,C,0,average,Healthy,2.5,2.0,0,0.38390777829529577
857,Male,2.6,100.0,4.8,Bachelors,Yes,No,No,66.2,91.7,A,0,excellent,Healthy,2.7,3.0,0,0.4254385964912281
858,Male,2.0,69.4,8.1,PhD,Yes,Yes,No,73.8,78.8,C,0,average,Moderate,0.5999999999999996,1.0,0,0.5067924235367179
859,Female,2.5,100.0,6.6,Bachelors,Yes,Yes,No,75.3,84.8,B,0,excellent,Healthy,0.9000000000000004,1.0,0,0.7543859649122807
860,Male,1.7,86.0,7.7,High School,No,No,Yes,80.0,66.5,D,1,average,Healthy,0.20000000000000018,0.0,0,0.2827200745225897
861,Female,3.6,76.0,7.3,High School,Yes,No,No,85.4,91.1,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.29230709517155723
862,Male,2.3,71.7,5.9,High School,Yes,Yes,No,70.9,74.2,C,0,average,Moderate,1.5999999999999996,2.0,0,0.5369119701909641
863,Female,3.9,83.1,7.1,,Yes,No,Yes,54.3,86.3,B,0,excellent,Healthy,0.40000000000000036,0.0,0,0.35782487191429896
864,Female,1.2,94.2,4.6,Masters,Yes,No,No,65.9,71.2,C,0,average,Healthy,2.9000000000000004,3.0,0,0.32126222636236607
865,Female,4.0,83.7,7.5,Masters,Yes,Yes,No,70.5,83.5,B,0,excellent,Healthy,0.0,0.0,0,0.6999689489209752
866,Male,4.8,100.0,7.2,High School,Yes,No,Yes,48.0,89.8,B,0,excellent,Healthy,0.2999999999999998,0.0,0,0.5219298245614036
867,Male,0.5,70.5,7.6,High School,Yes,Yes,No,86.7,80.3,B,0,excellent,Moderate,0.09999999999999964,0.0,0,0.4491150442477876
868,Female,4.1,84.9,8.1,Masters,Yes,Yes,No,71.7,91.6,A,0,excellent,Healthy,0.5999999999999996,1.0,0,0.7132044713553797
869,Male,5.3,72.5,7.2,Bachelors,Yes,Yes,No,74.6,95.8,A,0,excellent,Moderate,0.2999999999999998,0.0,0,0.6743906225741344
870,Female,1.7,88.6,7.0,High School,Yes,No,No,86.4,84.4,B,0,excellent,Healthy,0.5,0.0,0,0.3018941158205248
871,Male,6.0,93.9,5.7,Bachelors,Yes,No,No,62.4,96.1,A,0,excellent,Healthy,1.7999999999999998,2.0,0,0.5295761527713089
872,Female,4.1,80.8,5.9,High School,Yes,Yes,Yes,76.9,92.6,A,0,excellent,Healthy,1.5999999999999996,2.0,1,0.6829684831547896
873,Female,2.4,59.0,8.2,High School,Yes,No,No,68.7,75.5,C,0,average,Critical,0.6999999999999993,1.0,0,0.11430678466076698
874,Male,3.4,87.0,8.5,Bachelors,Yes,No,No,67.8,85.1,B,0,excellent,Healthy,1.0,1.0,0,0.3646561092997982
875,Female,4.3,89.4,6.5,High School,Yes,No,No,60.7,93.8,A,0,excellent,Healthy,1.0,1.0,0,0.42182890855457233
876,Male,3.6,89.0,6.9,,Yes,Yes,No,90.0,81.4,B,0,excellent,Healthy,0.5999999999999996,1.0,0,0.7215106349945661
877,Female,4.3,97.4,5.7,High School,Yes,No,Yes,65.5,98.8,A,0,excellent,Healthy,1.7999999999999998,2.0,1,0.48082595870206496
878,Female,2.1,74.3,8.2,High School,No,Yes,No,78.4,65.4,D,1,average,Moderate,0.6999999999999993,1.0,0,0.5473140816643378
879,Male,3.8,91.8,7.6,High School,Yes,Yes,No,47.5,77.6,C,0,average,Healthy,0.09999999999999964,0.0,0,0.7509315323707498
880,Male,1.4,96.9,9.1,Masters,Yes,Yes,Yes,84.2,85.6,B,0,excellent,Healthy,1.5999999999999996,2.0,0,0.6832789939450397
881,Male,3.3,67.2,5.7,Bachelors,Yes,Yes,No,82.6,81.4,B,0,excellent,Moderate,1.7999999999999998,2.0,0,0.5475857786058066
882,Female,2.1,88.2,6.3,Bachelors,Yes,No,No,71.2,85.4,B,0,excellent,Healthy,1.2000000000000002,1.0,0,0.31648812296227297
883,Male,2.4,80.0,7.1,High School,Yes,Yes,No,67.3,71.9,C,0,average,Healthy,0.40000000000000036,0.0,0,0.6025073746312685
884,Female,5.4,84.2,7.6,High School,Yes,No,Yes,74.8,94.4,A,0,excellent,Healthy,0.09999999999999964,0.0,0,0.43172643999378985
885,Female,5.1,88.5,6.5,Bachelors,Yes,Yes,No,97.5,100.0,A,0,excellent,Healthy,1.0,1.0,0,0.7836127930445583
886,Male,4.4,80.1,5.8,Masters,Yes,Yes,Yes,48.8,77.1,C,0,average,Healthy,1.7000000000000002,2.0,1,0.6909641360037261
887,Male,1.9,78.2,7.9,PhD,Yes,No,Yes,79.4,76.8,C,0,average,Healthy,0.40000000000000036,0.0,0,0.2339698804533458
888,Female,3.0,85.3,7.7,High School,Yes,No,No,59.1,79.8,C,0,average,Healthy,0.20000000000000018,0.0,0,0.33457537649433317
889,Female,5.3,74.1,5.7,Bachelors,Yes,Yes,Yes,69.8,82.2,B,0,excellent,Moderate,1.7999999999999998,2.0,1,0.6861900326036329
890,Male,3.7,74.1,8.4,,Yes,Yes,Yes,67.0,77.4,C,0,average,Moderate,0.9000000000000004,1.0,0,0.6160145940071416
891,Male,7.0,91.8,8.2,Bachelors,Yes,Yes,Yes,64.9,100.0,A,0,excellent,Healthy,0.6999999999999993,1.0,0,0.8912824095637323
892,Male,4.1,73.5,7.0,Masters,Yes,Yes,Yes,69.9,87.2,B,0,excellent,Moderate,0.5,0.0,0,0.6291336748952027
893,Male,3.8,91.7,6.9,High School,Yes,No,Yes,56.4,76.4,C,0,average,Healthy,0.5999999999999996,1.0,1,0.41686073591057293
894,Male,3.0,89.6,7.5,,No,No,No,82.4,79.6,C,0,average,Healthy,0.0,0.0,0,0.3662862909486104
895,Female,3.7,67.7,5.8,Masters,Yes,Yes,Yes,48.5,71.4,C,0,average,Moderate,1.7000000000000002,2.0,1,0.5688169538891477
896,Female,3.3,78.2,6.8,,Yes,No,Yes,76.5,80.8,B,0,excellent,Healthy,0.7000000000000002,1.0,1,0.2953733892252756
897,Female,4.6,96.9,4.2,Masters,Yes,No,Yes,66.1,91.1,A,0,excellent,Healthy,3.3,3.0,1,0.4902965378046888
898,Female,4.9,75.2,7.9,Bachelors,Yes,Yes,No,55.9,78.8,C,0,average,Healthy,0.40000000000000036,0.0,0,0.6767582673497904
899,Male,2.3,80.4,4.9,,Yes,Yes,No,72.4,66.7,D,1,average,Healthy,2.5999999999999996,3.0,0,0.6010712622263624
900,Male,1.5,89.6,8.6,High School,Yes,No,No,51.3,68.8,D,1,average,Healthy,1.0999999999999996,1.0,0,0.30049681726439986
901,Male,0.7,92.8,6.4,High School,Yes,No,No,70.5,69.9,D,1,average,Healthy,1.0999999999999996,1.0,0,0.28900791802515136
902,Female,4.3,82.5,6.5,Masters,Yes,Yes,No,52.9,80.7,B,0,excellent,Healthy,1.0,1.0,0,0.7042772861356932
903,Female,1.8,79.0,6.0,Masters,Yes,Yes,No,75.5,73.3,C,0,average,Healthy,1.5,2.0,0,0.5688169538891477
904,Male,0.5,99.2,6.5,,No,Yes,Yes,58.9,68.8,D,1,average,Healthy,1.0,1.0,1,0.6607669616519174
905,Male,4.1,100.0,8.5,High School,Yes,No,No,64.6,90.8,A,0,excellent,Healthy,1.0,1.0,0,0.49122807017543857
906,Female,7.2,94.8,3.8,Masters,Yes,Yes,No,73.5,100.0,A,0,excellent,Healthy,3.7,4.0,0,0.9221782331936034
907,Female,3.5,85.9,8.3,Masters,Yes,Yes,No,60.7,85.0,B,0,excellent,Healthy,0.8000000000000007,1.0,0,0.694263313150132
908,Male,4.8,76.9,7.2,High School,Yes,No,Yes,69.3,86.0,B,0,excellent,Healthy,0.2999999999999998,0.0,0,0.35157584226051863
909,Male,3.6,76.7,5.4,Bachelors,Yes,No,No,51.8,73.1,C,0,average,Healthy,2.0999999999999996,2.0,0,0.2974693370594628
910,Female,3.4,90.2,5.5,High School,Yes,No,Yes,77.6,87.6,B,0,excellent,Healthy,2.0,2.0,1,0.3882549293587953
911,Male,4.9,89.2,8.8,High School,Yes,Yes,Yes,91.2,96.5,A,0,excellent,Healthy,1.3000000000000007,1.0,0,0.7800031051079026
912,Male,3.1,99.0,5.7,,Yes,Yes,No,100.0,100.0,A,0,excellent,Healthy,1.7999999999999998,2.0,0,0.7733271231175284
913,Male,3.9,91.5,5.4,Bachelors,No,Yes,No,71.1,82.1,B,0,excellent,Healthy,2.0999999999999996,2.0,0,0.7531051079024996
914,Female,4.0,70.0,8.2,Masters,Yes,Yes,No,79.5,80.3,B,0,excellent,Moderate,0.6999999999999993,1.0,0,0.5989365005433939
915,Female,2.5,95.5,7.2,,Yes,No,No,48.6,76.9,C,0,average,Healthy,0.2999999999999998,0.0,0,0.38786679087098275
916,Female,5.0,75.0,5.7,Bachelors,No,Yes,Yes,88.0,81.7,B,0,excellent,Healthy,1.7999999999999998,2.0,1,0.6796693060083839
917,Female,3.2,81.2,7.1,Masters,Yes,Yes,Yes,79.3,88.1,B,0,excellent,Healthy,0.40000000000000036,0.0,0,0.646444651451638
918,Female,2.4,87.5,5.6,Bachelors,Yes,Yes,Yes,64.2,88.1,B,0,excellent,Healthy,1.9000000000000004,2.0,1,0.6578171091445428
919,Female,4.3,100.0,8.1,PhD,Yes,Yes,No,84.8,97.3,A,0,excellent,Healthy,0.5999999999999996,1.0,0,0.8333333333333334
920,Female,2.2,100.0,8.1,High School,Yes,No,Yes,66.9,83.4,B,0,excellent,Healthy,0.5999999999999996,1.0,0,0.4078947368421053
921,Male,3.5,91.1,7.4,,Yes,Yes,Yes,64.5,72.8,C,0,average,Healthy,0.09999999999999964,0.0,0,0.7326113957460021
922,Male,3.5,83.2,7.2,High School,Yes,Yes,No,75.7,90.5,A,0,excellent,Healthy,0.2999999999999998,0.0,0,0.6743518087253532
923,Male,5.1,90.3,8.9,High School,Yes,Yes,Yes,57.2,83.8,B,0,excellent,Healthy,1.4000000000000004,1.0,0,0.7968871293277441
924,Male,4.2,93.9,6.8,Masters,Yes,Yes,No,82.3,93.1,A,0,excellent,Healthy,0.7000000000000002,1.0,0,0.7839621176835895
925,Male,3.5,81.8,5.4,Bachelors,Yes,Yes,No,57.3,71.2,C,0,average,Healthy,2.0999999999999996,2.0,0,0.664027324949542
926,Male,4.7,100.0,7.3,Bachelors,Yes,No,No,57.4,95.3,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.5175438596491229
927,Male,5.6,87.3,9.3,Bachelors,Yes,No,No,59.1,99.6,A,0,excellent,Healthy,1.8000000000000007,2.0,0,0.4633597267505046
928,Female,4.3,90.0,5.6,Masters,Yes,No,No,79.1,92.4,A,0,excellent,Healthy,1.9000000000000004,2.0,0,0.4262536873156342
929,Female,3.5,91.7,6.4,High School,Yes,No,Yes,62.6,75.4,C,0,average,Healthy,1.0999999999999996,1.0,1,0.40370284117373084
930,Male,1.5,89.2,7.3,High School,Yes,No,No,53.8,80.8,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.2975469647570253
931,Male,1.9,93.4,6.7,High School,Yes,No,No,62.7,72.9,C,0,average,Healthy,0.7999999999999998,1.0,0,0.3460642757335817
932,Female,3.0,78.8,5.6,Bachelors,Yes,Yes,Yes,69.6,63.7,D,1,average,Healthy,1.9000000000000004,2.0,1,0.6199736065828287
933,Male,2.6,79.4,8.1,High School,Yes,Yes,Yes,55.8,75.3,C,0,average,Healthy,0.5999999999999996,1.0,0,0.6068545256947679
934,Male,3.2,74.0,9.6,Bachelors,Yes,Yes,No,56.2,71.7,C,0,average,Moderate,2.0999999999999996,2.0,0,0.5933473063188947
935,Female,3.6,89.4,7.0,Bachelors,Yes,No,No,95.3,100.0,A,0,excellent,Healthy,0.5,0.0,0,0.39112715416860744
936,Male,4.3,92.8,5.7,High School,Yes,No,No,59.7,83.3,B,0,excellent,Healthy,1.7999999999999998,2.0,0,0.4469026548672566
937,Female,3.4,89.6,4.9,Bachelors,Yes,No,No,66.1,85.6,B,0,excellent,Healthy,2.5999999999999996,3.0,0,0.38383015059773323
938,Male,4.2,100.0,7.1,PhD,No,Yes,Yes,65.6,93.1,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.8289473684210527
939,Female,3.6,84.9,8.1,High School,Yes,No,No,64.9,77.3,C,0,average,Healthy,0.5999999999999996,1.0,0,0.3579413134606428
940,Female,0.5,91.7,7.4,Bachelors,Yes,Yes,No,77.5,74.8,C,0,average,Healthy,0.09999999999999964,0.0,0,0.605457227138643
941,Female,2.1,74.1,6.8,Masters,Yes,Yes,Yes,81.4,76.7,C,0,average,Moderate,0.7000000000000002,1.0,1,0.5458391554106505
942,Male,3.3,81.1,6.1,Bachelors,No,Yes,No,66.3,85.3,B,0,excellent,Healthy,1.4000000000000004,1.0,0,0.650093153237075
